SNO,Timestamp,Phase,Heater_Profile,Heater_Temparature,MQ136,MQ138_A,MQ138_B,BME688_D,BME688_C,TGS2602,SPEC,Alpha_PID,Temp,Hum,ActiveSensorsArray,VOC_Activated,Concentration,Distance
356,22-07-2025 15.11,Puff,HP413,440,213,231,230,579,557,283,536,907,22.77,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
357,22-07-2025 15.11,Puff,HP413,440,229,307,305,620,584,300,574,912,24.92,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
358,22-07-2025 15.11,Puff,HP413,440,233,297,296,606,577,328,561,908,20.12,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
359,22-07-2025 15.11,Puff,HP413,440,198,360,358,592,575,260,555,921,23.39,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
360,22-07-2025 15.11,Puff,HP413,440,236,451,449,688,576,278,547,903,24.83,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
361,22-07-2025 15.11,Puff,HP501,440,230,334,332,522,581,297,526,914,24.87,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
362,22-07-2025 15.11,Puff,HP501,440,212,315,313,607,574,285,509,904,21.7,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
363,22-07-2025 15.11,Puff,HP501,440,240,335,333,623,572,345,561,902,30,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
364,22-07-2025 15.11,Puff,HP501,440,213,345,343,669,569,339,534,908,23.36,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
365,22-07-2025 15.11,Puff,HP501,440,190,204,203,641,572,285,522,918,23.44,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
366,22-07-2025 15.11,Puff,HP501,440,230,349,347,577,575,332,533,911,28.61,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
367,22-07-2025 15.11,Puff,HP501,440,218,404,402,626,576,305,537,906,25.33,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
368,22-07-2025 15.11,Puff,HP501,440,219,254,253,554,591,225,564,909,24.37,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
369,22-07-2025 15.11,Puff,HP501,440,213,355,353,561,577,307,545,918,24.87,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
370,22-07-2025 15.11,Puff,HP503,440,227,346,344,736,577,276,562,915,26.03,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
371,22-07-2025 15.11,Puff,HP503,440,222,263,262,676,568,300,583,911,27.32,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
372,22-07-2025 15.11,Puff,HP503,440,226,321,319,746,577,317,540,907,21.07,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
373,22-07-2025 15.11,Puff,HP503,440,238,371,369,747,580,337,523,920,22.85,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
374,22-07-2025 15.11,Puff,HP503,440,208,338,336,704,589,290,539,902,22.14,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
375,22-07-2025 15.11,Puff,HP503,440,216,317,315,669,583,303,531,919,27.86,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
376,22-07-2025 15.11,Puff,HP503,440,194,291,290,673,593,375,544,901,22.76,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
377,22-07-2025 15.11,Puff,HP503,440,211,274,273,730,593,314,534,911,25.12,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
378,22-07-2025 15.11,Puff,HP503,440,232,309,307,719,566,303,524,914,23.74,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
379,22-07-2025 15.11,Puff,HP322,440,231,323,321,662,582,353,559,918,20.48,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
380,22-07-2025 15.11,Puff,HP322,440,237,270,269,653,578,322,546,911,25.04,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
381,22-07-2025 15.11,Puff,HP322,440,226,210,209,570,585,271,589,913,28.07,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
382,22-07-2025 15.11,Puff,HP322,440,234,273,272,649,564,297,573,917,20.7,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
383,22-07-2025 15.11,Puff,HP322,440,228,265,264,540,581,328,518,907,29.51,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
384,22-07-2025 15.12,Puff,HP322,440,213,270,269,598,573,320,558,919,20.68,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
385,22-07-2025 15.12,Puff,HP322,440,222,307,305,584,572,293,551,916,28.46,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
386,22-07-2025 15.12,Puff,HP322,440,219,289,288,561,571,253,578,904,27.65,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
387,22-07-2025 15.12,Puff,HP322,440,220,276,275,615,571,286,544,905,21.82,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
388,22-07-2025 15.12,Puff,HP324,440,235,389,387,558,584,320,563,913,25.3,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
389,22-07-2025 15.12,Puff,HP324,440,203,337,335,586,569,302,594,903,22.36,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
390,22-07-2025 15.12,Puff,HP324,440,225,273,272,637,591,275,512,914,21.05,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
391,22-07-2025 15.12,Puff,HP324,440,184,371,369,638,585,319,590,914,27.72,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
392,22-07-2025 15.12,Puff,HP324,440,232,385,383,634,584,323,540,909,29.31,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
393,22-07-2025 15.12,Puff,HP324,440,214,355,353,616,574,341,521,902,20.86,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
394,22-07-2025 15.12,Puff,HP324,440,240,348,346,614,583,255,532,915,26.54,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
395,22-07-2025 15.12,Puff,HP324,440,224,308,306,627,572,208,558,903,23.73,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
396,22-07-2025 15.12,Puff,HP324,440,206,361,359,615,589,298,540,906,24.96,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
397,22-07-2025 15.12,Puff,HP354,440,173,276,275,697,572,282,571,914,23.23,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
398,22-07-2025 15.12,Puff,HP354,440,200,292,291,651,569,304,492,909,28.76,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
399,22-07-2025 15.12,Puff,HP354,440,251,329,327,645,561,322,551,909,21.09,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
400,22-07-2025 15.12,Puff,HP354,440,236,326,324,623,582,308,546,904,29.5,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
401,22-07-2025 15.12,Puff,HP354,440,218,373,371,576,580,240,539,904,22.14,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
402,22-07-2025 15.12,Puff,HP354,440,214,332,330,634,590,300,530,914,28.01,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
403,22-07-2025 15.12,Puff,HP354,440,215,262,261,636,563,330,506,914,25.77,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
404,22-07-2025 15.12,Puff,HP354,440,236,322,320,721,574,268,555,911,29.24,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
405,22-07-2025 15.12,Puff,HP354,440,221,380,378,674,590,318,499,909,21.42,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
406,22-07-2025 15.12,Puff,HP413,440,228,350,348,606,570,273,540,912,29.88,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
407,22-07-2025 15.12,Puff,HP413,440,233,340,338,553,579,324,516,905,25.98,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
408,22-07-2025 15.12,Puff,HP413,440,219,233,232,581,569,323,558,905,27.1,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
409,22-07-2025 15.12,Puff,HP413,440,239,347,345,574,577,312,540,912,27.38,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
410,22-07-2025 15.12,Puff,HP413,440,232,377,375,662,581,267,544,911,25.29,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
411,22-07-2025 15.12,Puff,HP413,440,226,357,355,591,565,365,545,913,21.86,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
412,22-07-2025 15.12,Puff,HP413,440,205,319,317,617,568,303,521,909,28.85,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
413,22-07-2025 15.12,Puff,HP413,440,227,284,283,662,579,313,535,911,20.45,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
414,22-07-2025 15.12,Puff,HP413,440,212,370,368,601,560,343,609,900,21.41,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
415,22-07-2025 15.12,Puff,HP501,440,212,328,326,603,572,341,554,914,21.93,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
416,22-07-2025 15.12,Puff,HP501,440,213,359,357,602,587,305,572,906,27.81,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
417,22-07-2025 15.12,Puff,HP501,440,244,313,311,610,576,307,564,908,25.68,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
418,22-07-2025 15.12,Puff,HP501,440,247,378,376,606,568,324,491,901,21.15,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
419,22-07-2025 15.12,Puff,HP501,440,201,310,308,620,587,350,566,904,26.98,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
420,22-07-2025 15.12,Puff,HP501,440,223,232,231,636,589,308,580,910,27.45,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
421,22-07-2025 15.12,Puff,HP501,440,197,355,353,593,583,298,570,902,27.23,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
422,22-07-2025 15.12,Puff,HP501,440,234,328,326,616,576,266,567,908,24.62,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
423,22-07-2025 15.12,Puff,HP501,440,218,334,332,574,574,227,547,919,27.9,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
424,22-07-2025 15.12,Puff,HP503,440,224,369,367,682,581,314,510,915,22.3,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
425,22-07-2025 15.12,Puff,HP503,440,217,347,345,689,575,281,568,908,27.03,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
426,22-07-2025 15.12,Puff,HP503,440,223,412,410,707,580,278,535,912,23.2,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
427,22-07-2025 15.12,Puff,HP503,440,219,297,296,697,553,294,553,915,26.92,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
428,22-07-2025 15.12,Puff,HP503,440,211,315,313,673,576,282,530,913,27.74,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
429,22-07-2025 15.12,Puff,HP503,440,217,263,262,685,577,294,576,900,25.49,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
430,22-07-2025 15.12,Puff,HP503,440,219,298,297,669,579,262,548,916,24.1,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
431,22-07-2025 15.12,Puff,HP503,440,214,299,298,671,578,262,548,918,22.1,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
432,22-07-2025 15.12,Puff,HP503,440,209,264,263,716,578,338,547,914,22.24,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
433,22-07-2025 15.12,Puff,HP322,440,212,372,370,576,591,282,514,912,28.99,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
434,22-07-2025 15.13,Puff,HP322,440,215,258,257,592,569,307,522,905,25.6,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
435,22-07-2025 15.13,Puff,HP322,440,207,256,255,539,571,316,562,900,29.18,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
436,22-07-2025 15.13,Puff,HP322,440,221,371,369,585,576,304,568,911,20.64,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
437,22-07-2025 15.13,Puff,HP322,440,200,342,340,688,554,300,585,913,28.33,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
438,22-07-2025 15.13,Puff,HP322,440,211,247,246,614,577,296,546,909,20.51,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
439,22-07-2025 15.13,Puff,HP322,440,244,321,319,649,581,291,538,913,26.96,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
440,22-07-2025 15.13,Puff,HP322,440,223,371,369,575,590,253,545,907,20.01,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
441,22-07-2025 15.13,Puff,HP322,440,211,215,214,607,563,324,620,917,22.95,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
442,22-07-2025 15.13,Puff,HP324,440,207,349,347,615,570,272,537,904,26.04,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
443,22-07-2025 15.13,Puff,HP324,440,235,386,384,653,581,283,548,911,23.97,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
444,22-07-2025 15.13,Puff,HP324,440,236,367,365,583,555,204,510,915,20.13,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
445,22-07-2025 15.13,Puff,HP324,440,216,426,424,630,594,297,566,911,25.02,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
446,22-07-2025 15.13,Puff,HP324,440,223,345,343,637,563,285,538,908,25.4,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
447,22-07-2025 15.13,Puff,HP324,440,209,322,320,604,574,279,568,910,22.19,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
448,22-07-2025 15.13,Puff,HP324,440,227,267,266,511,584,340,554,903,23.45,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
449,22-07-2025 15.13,Puff,HP324,440,230,390,388,620,601,279,559,911,24.75,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
450,22-07-2025 15.13,Puff,HP324,440,206,399,397,629,576,276,546,910,20.1,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
451,22-07-2025 15.13,Puff,HP354,440,217,303,301,653,587,286,522,919,23.96,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
452,22-07-2025 15.13,Puff,HP354,440,232,355,353,646,555,344,578,915,21.13,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
453,22-07-2025 15.13,Puff,HP354,440,224,269,268,603,561,233,569,911,21.82,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
454,22-07-2025 15.13,Puff,HP354,440,222,287,286,699,579,339,571,905,22.09,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
455,22-07-2025 15.13,Puff,HP354,440,201,289,288,699,579,282,532,910,20.65,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
456,22-07-2025 15.13,Puff,HP354,440,237,353,351,696,574,312,558,913,28.95,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
457,22-07-2025 15.13,Puff,HP354,440,212,295,294,664,589,281,587,906,25.47,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
458,22-07-2025 15.13,Puff,HP354,440,217,349,347,629,597,286,536,912,28.73,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
459,22-07-2025 15.13,Puff,HP354,440,217,389,387,655,586,350,532,915,21.88,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
460,22-07-2025 15.13,Puff,HP413,440,212,322,320,578,568,332,557,913,21.89,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
461,22-07-2025 15.13,Puff,HP413,440,203,304,302,539,584,236,559,913,24.88,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
462,22-07-2025 15.13,Puff,HP413,440,210,329,327,616,570,305,569,921,26.59,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
463,22-07-2025 15.13,Puff,HP413,440,195,304,302,625,571,252,555,906,22.87,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
464,22-07-2025 15.13,Puff,HP413,440,213,289,288,603,565,288,553,910,26.23,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
465,22-07-2025 15.13,Puff,HP413,440,245,330,328,625,564,274,579,908,21.36,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
466,22-07-2025 15.13,Puff,HP413,440,232,446,444,540,591,285,531,922,20.43,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
467,22-07-2025 15.13,Puff,HP413,440,227,326,324,543,574,288,554,916,28.77,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
468,22-07-2025 15.13,Puff,HP413,440,236,301,299,588,579,232,562,906,29.64,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
469,22-07-2025 15.13,Puff,HP501,440,241,313,311,671,566,295,577,918,20.28,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
470,22-07-2025 15.13,Puff,HP501,440,234,334,332,676,584,311,532,916,29.34,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
471,22-07-2025 15.13,Puff,HP501,440,224,424,422,530,576,305,522,912,24.89,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
472,22-07-2025 15.13,Puff,HP501,440,197,354,352,649,581,336,539,910,24.19,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
473,22-07-2025 15.13,Puff,HP501,440,193,215,214,650,570,335,554,906,27.24,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
474,22-07-2025 15.13,Puff,HP501,440,191,207,206,611,575,294,588,913,26,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
475,22-07-2025 15.13,Puff,HP501,440,216,275,274,670,566,334,551,907,29.27,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
476,22-07-2025 15.13,Puff,HP501,440,227,280,279,611,565,317,500,910,29.76,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
477,22-07-2025 15.13,Puff,HP501,440,209,324,322,586,576,284,529,910,27.89,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
478,22-07-2025 15.13,Puff,HP503,440,244,323,321,715,581,284,570,909,26.94,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
479,22-07-2025 15.13,Puff,HP503,440,238,364,362,698,559,309,545,919,21.07,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
480,22-07-2025 15.13,Puff,HP503,440,228,319,317,782,560,288,550,910,25.75,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
481,22-07-2025 15.13,Puff,HP503,440,221,322,320,716,570,323,534,916,26,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
482,22-07-2025 15.13,Puff,HP503,440,213,320,318,725,602,248,510,921,20.9,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
483,22-07-2025 15.13,Puff,HP503,440,199,311,309,707,556,331,539,905,21.45,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,12
484,22-07-2025 15.14,Puff,HP503,440,238,308,306,679,574,278,558,915,21.27,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
485,22-07-2025 15.14,Puff,HP503,440,201,307,305,684,560,290,511,919,29.31,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
486,22-07-2025 15.14,Puff,HP503,440,218,258,257,744,581,252,524,909,28.28,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
487,22-07-2025 15.14,Puff,HP322,440,242,323,321,642,585,302,597,902,27.25,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
488,22-07-2025 15.14,Puff,HP322,440,206,311,309,551,582,308,527,913,28.83,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
489,22-07-2025 15.14,Puff,HP322,440,200,384,382,561,581,287,502,909,27.65,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
490,22-07-2025 15.14,Puff,HP322,440,203,370,368,565,573,329,531,902,26,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
491,22-07-2025 15.14,Puff,HP322,440,229,295,294,660,579,290,490,910,20.43,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
492,22-07-2025 15.14,Puff,HP322,440,216,321,319,541,583,295,597,901,25.6,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
493,22-07-2025 15.14,Puff,HP322,440,233,306,304,574,598,254,570,908,20.28,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
494,22-07-2025 15.14,Puff,HP322,440,217,287,286,555,594,263,502,909,23.42,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
495,22-07-2025 15.14,Puff,HP322,440,212,247,246,602,567,279,545,910,25.96,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
496,22-07-2025 15.14,Puff,HP324,440,196,415,413,582,586,319,537,917,25.93,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
497,22-07-2025 15.14,Puff,HP324,440,215,340,338,566,572,221,559,910,23.47,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
498,22-07-2025 15.14,Puff,HP324,440,220,311,309,622,566,326,571,911,25.92,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
499,22-07-2025 15.14,Puff,HP324,440,223,248,247,584,582,303,551,913,25.4,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
500,22-07-2025 15.14,Puff,HP324,440,216,351,349,591,577,279,561,910,28.25,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
501,22-07-2025 15.14,Puff,HP324,440,242,311,309,630,588,303,587,917,24.08,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
502,22-07-2025 15.14,Puff,HP324,440,239,322,320,571,573,293,554,913,26.25,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
503,22-07-2025 15.14,Puff,HP324,440,211,294,293,692,582,358,568,908,23.11,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
504,22-07-2025 15.14,Puff,HP324,440,204,328,326,541,571,291,526,911,29.27,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
505,22-07-2025 15.14,Puff,HP354,440,271,318,316,621,586,316,537,908,27.45,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
506,22-07-2025 15.14,Puff,HP354,440,235,305,303,690,586,329,531,912,29.43,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
507,22-07-2025 15.14,Puff,HP354,440,220,360,358,656,588,342,585,919,29.2,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
508,22-07-2025 15.14,Puff,HP354,440,208,367,365,668,585,334,558,914,27.56,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
509,22-07-2025 15.14,Puff,HP354,440,216,367,365,615,563,334,486,909,24.95,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
510,22-07-2025 15.14,Puff,HP354,440,213,378,376,657,590,290,524,905,23.55,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
511,22-07-2025 15.14,Puff,HP354,440,215,262,261,655,575,320,549,911,26.11,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
512,22-07-2025 15.14,Puff,HP354,440,239,303,301,630,591,346,545,913,22.6,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
513,22-07-2025 15.14,Puff,HP354,440,221,316,314,652,584,269,529,919,22.98,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
514,22-07-2025 15.14,Puff,HP413,440,222,323,321,595,571,289,495,909,22.95,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
515,22-07-2025 15.14,Puff,HP413,440,210,291,290,650,567,283,522,909,28.78,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
516,22-07-2025 15.14,Puff,HP413,440,206,413,411,598,565,284,554,913,24.89,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
517,22-07-2025 15.14,Puff,HP413,440,215,329,327,560,577,272,580,911,29.58,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
518,22-07-2025 15.14,Puff,HP413,440,196,295,294,538,549,343,503,903,25.38,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
519,22-07-2025 15.14,Puff,HP413,440,222,374,372,594,584,242,514,911,23.23,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
520,22-07-2025 15.14,Puff,HP413,440,213,261,260,582,568,241,597,907,28.38,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
521,22-07-2025 15.14,Puff,HP413,440,218,296,295,537,587,280,548,912,24.23,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
522,22-07-2025 15.14,Puff,HP413,440,213,312,310,611,574,321,596,908,24.91,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
523,22-07-2025 15.14,Puff,HP501,440,236,268,267,601,592,293,551,913,24.18,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
524,22-07-2025 15.14,Puff,HP501,440,249,254,253,608,576,268,560,912,24.75,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
525,22-07-2025 15.14,Puff,HP501,440,229,269,268,596,561,298,514,907,23.51,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
526,22-07-2025 15.14,Puff,HP501,440,224,335,333,603,575,314,529,903,22.75,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
527,22-07-2025 15.14,Puff,HP501,440,212,337,335,553,572,265,521,916,27.59,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
528,22-07-2025 15.14,Puff,HP501,440,225,268,267,577,581,314,547,914,24.06,54,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
529,22-07-2025 15.14,Puff,HP501,440,198,357,355,559,567,345,582,897,26.62,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
530,22-07-2025 15.14,Puff,HP501,440,243,339,337,644,565,313,551,910,29.27,53,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
531,22-07-2025 15.14,Puff,HP501,440,206,345,343,530,577,246,540,910,23.08,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
532,22-07-2025 15.14,Puff,HP503,440,209,248,247,702,569,268,517,906,29.46,50,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
533,22-07-2025 15.14,Puff,HP503,440,225,335,333,733,586,273,581,904,22.71,55,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
534,22-07-2025 15.15,Puff,HP503,440,220,348,346,647,574,279,547,904,22.23,51,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
535,22-07-2025 15.15,Puff,HP503,440,218,394,392,704,593,317,564,908,22.51,52,"1,2,3,4,5,6,7,8",1-Octen-3-ol,2,8
