SNO,Timestamp,Phase,MQ136_A,MQ136_B,MQ136_C,MQ138_A,MQ138_B,MQ138_C,BME688_HP501,BME688_HP503,BME688_HP322,TGS2602_A,TGS2602_B,Temp,Hum,ActiveSensorsArray,VOC_Activated,Concentration,Distance
354,7/16/25 13:20,Puff,647,618,616,1923,1930,1908,1390,1710,1550,2064,2047,23.85,48,"1,2,3,4,5,6,7,8",Toluene,15,15
355,7/16/25 13:20,Puff,682,619,618,2001,1953,1904,1387,1791,1589,2069,2032,25.43,49,"1,2,3,4,5,6,7,8",Toluene,15,15
356,7/16/25 13:20,Puff,621,663,643,1998,2010,1924,1413,1680,1547,1946,1982,26.72,49,"1,2,3,4,5,6,7,8",Toluene,15,15
357,7/16/25 13:20,Puff,649,652,689,1887,1920,2030,1450,1830,1640,1978,1973,23.72,50,"1,2,3,4,5,6,7,8",Toluene,15,15
358,7/16/25 13:20,Puff,658,633,611,1976,1925,2021,1470,1768,1619,1951,1984,23.79,50,"1,2,3,4,5,6,7,8",Toluene,15,15
359,7/16/25 13:20,Puff,681,628,656,1880,2039,2080,1377,1750,1564,2029,1981,24.13,49,"1,2,3,4,5,6,7,8",Toluene,15,15
360,7/16/25 13:20,Puff,680,617,627,1915,2070,2045,1500,1733,1617,1903,1928,23.58,48,"1,2,3,4,5,6,7,8",Toluene,15,15
361,7/16/25 13:20,Puff,674,678,670,2056,2077,1976,1374,1686,1530,1915,1955,24.97,49,"1,2,3,4,5,6,7,8",Toluene,15,15
362,7/16/25 13:20,Puff,654,678,664,1881,1919,2055,1427,1834,1631,2043,2059,27.63,49,"1,2,3,4,5,6,7,8",Toluene,15,15
363,7/16/25 13:20,Puff,618,682,613,2074,1993,2075,1428,1751,1590,1969,1861,22.71,49,"1,2,3,4,5,6,7,8",Toluene,15,15
364,7/16/25 13:20,Puff,686,621,628,1981,1884,1865,1439,1809,1624,2015,1963,25.2,48,"1,2,3,4,5,6,7,8",Toluene,15,15
365,7/16/25 13:20,Puff,643,676,683,2007,1876,1904,1372,1681,1527,2060,1914,24.74,48,"1,2,3,4,5,6,7,8",Toluene,15,15
366,7/16/25 13:20,Puff,687,669,678,2026,1918,1993,1464,1697,1581,1917,2009,22.62,48,"1,2,3,4,5,6,7,8",Toluene,15,15
367,7/16/25 13:20,Puff,622,666,612,1879,1952,1870,1481,1835,1658,2029,1914,23.01,48,"1,2,3,4,5,6,7,8",Toluene,15,15
368,7/16/25 13:20,Puff,689,649,618,1936,1969,1941,1477,1837,1657,1959,1911,23.5,50,"1,2,3,4,5,6,7,8",Toluene,15,15
369,7/16/25 13:21,Puff,665,643,672,1989,1934,2037,1440,1721,1581,1981,1921,25.56,50,"1,2,3,4,5,6,7,8",Toluene,15,15
370,7/16/25 13:21,Puff,644,659,646,2018,2078,1931,1498,1825,1662,2011,1981,24.21,48,"1,2,3,4,5,6,7,8",Toluene,15,15
371,7/16/25 13:21,Puff,681,677,677,1930,2005,1903,1418,1824,1621,1939,1881,24.57,51,"1,2,3,4,5,6,7,8",Toluene,15,15
372,7/16/25 13:21,Puff,615,633,665,1980,1935,1876,1416,1698,1557,1985,1987,23.01,50,"1,2,3,4,5,6,7,8",Toluene,15,15
373,7/16/25 13:21,Puff,618,624,627,2055,1904,1893,1471,1722,1597,1896,1948,27.26,48,"1,2,3,4,5,6,7,8",Toluene,15,15
374,7/16/25 13:21,Puff,624,671,662,2017,2011,1981,1455,1736,1596,2033,1971,23.59,51,"1,2,3,4,5,6,7,8",Toluene,15,15
375,7/16/25 13:21,Puff,644,680,668,2014,1914,2050,1369,1833,1601,1886,2077,26.26,48,"1,2,3,4,5,6,7,8",Toluene,15,15
376,7/16/25 13:21,Puff,638,668,615,1986,2023,2059,1486,1764,1625,1946,1928,22.52,48,"1,2,3,4,5,6,7,8",Toluene,15,15
377,7/16/25 13:21,Puff,619,647,621,2017,2013,2015,1379,1741,1560,2065,1911,25.59,48,"1,2,3,4,5,6,7,8",Toluene,15,15
378,7/16/25 13:21,Puff,638,674,685,2048,1908,2030,1401,1797,1599,1929,1926,24.12,50,"1,2,3,4,5,6,7,8",Toluene,15,15
379,7/16/25 13:21,Puff,675,629,670,2036,1935,2057,1439,1830,1635,2053,2012,22.8,48,"1,2,3,4,5,6,7,8",Toluene,15,15
380,7/16/25 13:21,Puff,615,615,656,2061,2037,1937,1416,1798,1607,1992,2067,27.32,50,"1,2,3,4,5,6,7,8",Toluene,15,15
381,7/16/25 13:21,Puff,665,680,686,1935,2028,1994,1423,1798,1611,1960,1955,23.36,51,"1,2,3,4,5,6,7,8",Toluene,15,15
382,7/16/25 13:21,Puff,667,625,684,2066,1895,2070,1416,1787,1602,2042,1961,27.73,50,"1,2,3,4,5,6,7,8",Toluene,15,15
383,7/16/25 13:21,Puff,627,631,676,2024,1870,1965,1442,1785,1614,1976,1873,23,51,"1,2,3,4,5,6,7,8",Toluene,15,15
384,7/16/25 13:21,Puff,657,674,646,1951,1912,1867,1434,1763,1599,1953,1962,24.83,51,"1,2,3,4,5,6,7,8",Toluene,15,15
385,7/16/25 13:21,Puff,637,661,672,1884,2061,1980,1371,1711,1541,1870,2003,24.14,49,"1,2,3,4,5,6,7,8",Toluene,15,15
386,7/16/25 13:21,Puff,610,618,682,1985,2047,1987,1394,1809,1602,2018,1982,27.14,48,"1,2,3,4,5,6,7,8",Toluene,15,15
387,7/16/25 13:21,Puff,613,681,671,2050,1891,1889,1478,1710,1594,1928,1917,27.39,50,"1,2,3,4,5,6,7,8",Toluene,15,15
388,7/16/25 13:21,Puff,676,681,646,2058,2049,1946,1423,1754,1589,1885,1972,25.6,51,"1,2,3,4,5,6,7,8",Toluene,15,15
389,7/16/25 13:21,Puff,662,618,685,1933,2042,2072,1369,1724,1547,1954,1926,26.3,49,"1,2,3,4,5,6,7,8",Toluene,15,15
390,7/16/25 13:21,Puff,641,658,655,1867,1962,2072,1393,1737,1565,2012,2038,25.03,51,"1,2,3,4,5,6,7,8",Toluene,15,15
391,7/16/25 13:21,Puff,668,633,686,1893,2002,2008,1470,1759,1615,1873,1939,27.28,49,"1,2,3,4,5,6,7,8",Toluene,15,15
392,7/16/25 13:21,Puff,655,663,657,1921,2059,1991,1437,1724,1581,1961,1914,24.87,51,"1,2,3,4,5,6,7,8",Toluene,15,15
393,7/16/25 13:22,Puff,627,689,674,2005,1941,2001,1393,1802,1598,1971,1949,22.82,50,"1,2,3,4,5,6,7,8",Toluene,15,15
394,7/16/25 13:22,Puff,620,643,638,2039,2071,1873,1404,1692,1548,2028,1960,25.3,49,"1,2,3,4,5,6,7,8",Toluene,15,15
395,7/16/25 13:22,Puff,648,680,645,2022,2073,2017,1459,1813,1636,1960,1971,25.62,48,"1,2,3,4,5,6,7,8",Toluene,15,15
396,7/16/25 13:22,Puff,618,639,625,1940,1929,2057,1383,1690,1537,2024,2039,24.76,49,"1,2,3,4,5,6,7,8",Toluene,15,15
397,7/16/25 13:22,Puff,617,654,635,2080,2061,2078,1377,1769,1573,1940,2072,22.34,51,"1,2,3,4,5,6,7,8",Toluene,15,15
398,7/16/25 13:22,Puff,676,666,633,1984,2000,1887,1375,1818,1597,1955,1986,27.12,49,"1,2,3,4,5,6,7,8",Toluene,15,15
399,7/16/25 13:22,Puff,626,647,627,2008,1871,2043,1437,1709,1573,1957,1979,26.49,50,"1,2,3,4,5,6,7,8",Toluene,15,15
400,7/16/25 13:22,Puff,671,650,672,1887,1940,2008,1497,1742,1620,1927,1944,24.12,51,"1,2,3,4,5,6,7,8",Toluene,15,15
401,7/16/25 13:22,Puff,611,686,679,1874,1863,2019,1428,1683,1556,1867,1966,24.53,50,"1,2,3,4,5,6,7,8",Toluene,15,15
402,7/16/25 13:22,Puff,676,631,654,1974,1879,1868,1435,1717,1576,1886,1900,23.3,48,"1,2,3,4,5,6,7,8",Toluene,15,15
403,7/16/25 13:22,Puff,663,643,614,2051,1979,2031,1391,1753,1572,1984,2076,22.27,49,"1,2,3,4,5,6,7,8",Toluene,15,15
404,7/16/25 13:22,Puff,660,613,662,1993,1979,2018,1447,1799,1623,2071,2020,24.17,50,"1,2,3,4,5,6,7,8",Toluene,15,15
405,7/16/25 13:22,Puff,642,654,637,2040,1945,2037,1374,1735,1555,1884,1935,23.69,49,"1,2,3,4,5,6,7,8",Toluene,15,15
406,7/16/25 13:22,Puff,641,658,686,1998,1976,1904,1412,1720,1566,1894,1892,22.88,50,"1,2,3,4,5,6,7,8",Toluene,15,15
407,7/16/25 13:22,Puff,642,646,665,1945,1941,1874,1478,1749,1614,1919,1922,26.51,48,"1,2,3,4,5,6,7,8",Toluene,15,15
408,7/16/25 13:22,Puff,616,647,615,2015,2034,1999,1462,1825,1644,2042,1976,26.17,50,"1,2,3,4,5,6,7,8",Toluene,15,15
409,7/16/25 13:22,Puff,614,645,647,1967,1909,1872,1475,1758,1617,1882,1866,26.04,50,"1,2,3,4,5,6,7,8",Toluene,15,15
410,7/16/25 13:22,Puff,614,681,687,2066,2068,2056,1396,1785,1591,2054,1906,22.88,49,"1,2,3,4,5,6,7,8",Toluene,15,15
411,7/16/25 13:22,Puff,684,621,676,1922,1888,2020,1395,1768,1582,1950,1979,22.8,50,"1,2,3,4,5,6,7,8",Toluene,15,15
412,7/16/25 13:22,Puff,627,647,638,1924,1928,2057,1396,1791,1594,2066,1924,24.56,51,"1,2,3,4,5,6,7,8",Toluene,15,15
413,7/16/25 13:22,Puff,679,682,689,1991,1867,1919,1360,1681,1521,2050,1957,24.41,50,"1,2,3,4,5,6,7,8",Toluene,15,15
414,7/16/25 13:22,Puff,679,677,677,2063,2079,2017,1375,1704,1540,2005,1966,26.31,48,"1,2,3,4,5,6,7,8",Toluene,15,15
415,7/16/25 13:22,Puff,655,625,625,1981,1929,2063,1448,1730,1589,2058,1881,26.38,51,"1,2,3,4,5,6,7,8",Toluene,15,15
416,7/16/25 13:23,Puff,634,686,610,2001,1863,2019,1453,1788,1621,2072,1878,26.34,51,"1,2,3,4,5,6,7,8",Toluene,15,15
417,7/16/25 13:23,Puff,625,639,681,1894,1874,2038,1489,1829,1659,1990,2062,25.16,51,"1,2,3,4,5,6,7,8",Toluene,15,15
418,7/16/25 13:23,Puff,645,687,610,2022,1932,1977,1449,1687,1568,1892,1900,22.59,50,"1,2,3,4,5,6,7,8",Toluene,15,15
419,7/16/25 13:23,Puff,648,664,679,1863,2069,2058,1376,1720,1548,1989,2006,27.01,48,"1,2,3,4,5,6,7,8",Toluene,15,15
420,7/16/25 13:23,Puff,630,648,610,1980,1863,2003,1394,1688,1541,1892,2072,27.15,49,"1,2,3,4,5,6,7,8",Toluene,15,15
421,7/16/25 13:23,Puff,611,628,645,1867,2018,1877,1460,1828,1644,2054,1978,27.11,51,"1,2,3,4,5,6,7,8",Toluene,15,15
422,7/16/25 13:23,Puff,625,623,613,2040,1947,2050,1475,1769,1622,1865,1986,25.21,49,"1,2,3,4,5,6,7,8",Toluene,15,15
423,7/16/25 13:23,Puff,631,644,667,1892,2030,1936,1461,1836,1649,2059,2057,24.87,49,"1,2,3,4,5,6,7,8",Toluene,15,15
424,7/16/25 13:23,Puff,679,637,624,2064,1962,1966,1471,1736,1604,1900,1981,25.52,50,"1,2,3,4,5,6,7,8",Toluene,15,15
425,7/16/25 13:23,Puff,643,659,617,1979,1954,1981,1488,1752,1620,1996,1896,27.19,48,"1,2,3,4,5,6,7,8",Toluene,15,15
426,7/16/25 13:23,Puff,628,632,674,2001,1996,1988,1395,1828,1612,1999,1943,25.14,51,"1,2,3,4,5,6,7,8",Toluene,15,15
427,7/16/25 13:23,Puff,669,685,622,1892,1886,1873,1495,1776,1636,2044,1973,26.89,51,"1,2,3,4,5,6,7,8",Toluene,15,15
428,7/16/25 13:23,Puff,650,621,626,2013,1946,1911,1468,1792,1630,1976,1952,26.4,48,"1,2,3,4,5,6,7,8",Toluene,15,15
429,7/16/25 13:23,Puff,644,663,632,1870,1999,1925,1378,1750,1564,2015,1995,26.17,49,"1,2,3,4,5,6,7,8",Toluene,15,15
430,7/16/25 13:23,Puff,682,637,629,2020,1922,2023,1421,1726,1574,1864,1904,24.96,51,"1,2,3,4,5,6,7,8",Toluene,15,15
431,7/16/25 13:23,Puff,666,671,630,1896,2033,2052,1455,1681,1568,2039,2022,22.77,48,"1,2,3,4,5,6,7,8",Toluene,15,15
432,7/16/25 13:23,Puff,680,614,675,1878,1953,1918,1413,1752,1583,1965,1882,23.55,50,"1,2,3,4,5,6,7,8",Toluene,15,15
433,7/16/25 13:23,Puff,649,648,647,1875,1921,2010,1449,1838,1644,1919,1875,26.84,50,"1,2,3,4,5,6,7,8",Toluene,15,15
434,7/16/25 13:23,Puff,669,658,662,2031,1994,1984,1388,1710,1549,1944,1994,23.2,50,"1,2,3,4,5,6,7,8",Toluene,15,15
435,7/16/25 13:23,Puff,653,617,649,1893,1905,2070,1465,1720,1593,1897,2055,22.96,51,"1,2,3,4,5,6,7,8",Toluene,15,15
436,7/16/25 13:23,Puff,653,677,683,2067,2068,1987,1371,1834,1603,2034,2011,24.31,49,"1,2,3,4,5,6,7,8",Toluene,15,15
437,7/16/25 13:23,Puff,616,663,621,1875,1946,1933,1360,1725,1543,1921,2015,23.52,51,"1,2,3,4,5,6,7,8",Toluene,15,15
438,7/16/25 13:23,Puff,690,654,630,1973,2007,1904,1451,1821,1636,2026,2053,22.32,48,"1,2,3,4,5,6,7,8",Toluene,15,15
439,7/16/25 13:23,Puff,650,677,661,1906,2009,2074,1384,1802,1593,1970,2051,23.17,50,"1,2,3,4,5,6,7,8",Toluene,15,15
440,7/16/25 13:24,Puff,655,675,674,1937,2042,1890,1492,1694,1593,1917,2046,25.21,49,"1,2,3,4,5,6,7,8",Toluene,15,15
441,7/16/25 13:24,Puff,629,615,644,1899,2028,2050,1479,1715,1597,2048,1882,23.6,49,"1,2,3,4,5,6,7,8",Toluene,15,15
442,7/16/25 13:24,Puff,621,628,642,1897,2007,1938,1379,1706,1543,1935,2062,25.55,49,"1,2,3,4,5,6,7,8",Toluene,15,15
443,7/16/25 13:24,Puff,660,681,649,2059,1986,1884,1476,1754,1615,1903,1881,27.27,50,"1,2,3,4,5,6,7,8",Toluene,15,15
444,7/16/25 13:24,Puff,629,667,666,1954,1901,2023,1386,1829,1608,1982,1918,23.08,51,"1,2,3,4,5,6,7,8",Toluene,15,15
445,7/16/25 13:24,Puff,618,662,678,1937,1919,1869,1424,1830,1627,1990,2023,22.74,50,"1,2,3,4,5,6,7,8",Toluene,15,15
446,7/16/25 13:24,Puff,683,640,630,2072,1922,2020,1434,1798,1616,2076,1897,26.97,49,"1,2,3,4,5,6,7,8",Toluene,15,15
447,7/16/25 13:24,Puff,661,611,654,2079,2016,1867,1451,1717,1584,1862,1968,23.16,50,"1,2,3,4,5,6,7,8",Toluene,15,15
448,7/16/25 13:24,Puff,628,624,628,2027,2029,1929,1470,1707,1589,1986,1876,27.39,48,"1,2,3,4,5,6,7,8",Toluene,15,15
449,7/16/25 13:24,Puff,639,614,641,2054,1916,1969,1389,1764,1577,1936,1960,26.92,49,"1,2,3,4,5,6,7,8",Toluene,15,15
450,7/16/25 13:24,Puff,686,625,689,1953,2034,1969,1415,1738,1577,2049,1950,27.12,49,"1,2,3,4,5,6,7,8",Toluene,15,15
451,7/16/25 13:24,Puff,615,664,615,1880,1943,1883,1464,1833,1649,2057,2070,26.73,51,"1,2,3,4,5,6,7,8",Toluene,15,15
452,7/16/25 13:24,Puff,665,643,631,2034,1964,1935,1495,1815,1655,1946,2027,25.18,51,"1,2,3,4,5,6,7,8",Toluene,15,15
453,7/16/25 13:24,Puff,649,650,687,1951,2030,1979,1375,1777,1576,2080,1886,27.08,50,"1,2,3,4,5,6,7,8",Toluene,15,15
454,7/16/25 13:24,Puff,655,625,627,2105,2094,2085,1673,1989,1831,2111,2086,23.55,48,"1,2,3,4,5,6,7,8",Toluene,15,10
455,7/16/25 13:24,Puff,615,682,663,2100,2106,2137,1647,1839,1743,2192,2082,24.89,50,"1,2,3,4,5,6,7,8",Toluene,15,10
456,7/16/25 13:24,Puff,615,678,630,2159,2089,2156,1645,1840,1743,2153,2108,25.4,50,"1,2,3,4,5,6,7,8",Toluene,15,10
457,7/16/25 13:24,Puff,686,659,680,2087,2098,2174,1536,1966,1751,2197,2113,25.37,50,"1,2,3,4,5,6,7,8",Toluene,15,10
458,7/16/25 13:24,Puff,617,647,642,2120,2198,2159,1647,1916,1782,2153,2178,23.4,50,"1,2,3,4,5,6,7,8",Toluene,15,10
459,7/16/25 13:24,Puff,628,637,643,2118,2171,2183,1617,1986,1802,2150,2112,25.61,50,"1,2,3,4,5,6,7,8",Toluene,15,10
460,7/16/25 13:24,Puff,689,617,635,2099,2164,2172,1557,1940,1749,2196,2123,26.15,50,"1,2,3,4,5,6,7,8",Toluene,15,10
461,7/16/25 13:24,Puff,651,686,659,2083,2143,2179,1671,1876,1774,2146,2150,24.45,50,"1,2,3,4,5,6,7,8",Toluene,15,10
462,7/16/25 13:24,Puff,674,688,663,2112,2133,2193,1527,1860,1694,2112,2166,23.37,51,"1,2,3,4,5,6,7,8",Toluene,15,10
463,7/16/25 13:24,Puff,642,617,651,2095,2120,2104,1603,2021,1812,2156,2084,23.98,51,"1,2,3,4,5,6,7,8",Toluene,15,10
464,7/16/25 13:25,Puff,686,649,649,2157,2196,2149,1551,1811,1681,2146,2117,24.88,49,"1,2,3,4,5,6,7,8",Toluene,15,10
465,7/16/25 13:25,Puff,619,619,666,2151,2128,2182,1588,1919,1754,2087,2093,27.23,48,"1,2,3,4,5,6,7,8",Toluene,15,10
466,7/16/25 13:25,Puff,658,627,684,2120,2097,2093,1500,1936,1718,2168,2162,26.73,48,"1,2,3,4,5,6,7,8",Toluene,15,10
467,7/16/25 13:25,Puff,628,625,638,2082,2145,2157,1621,1803,1712,2139,2110,27.49,51,"1,2,3,4,5,6,7,8",Toluene,15,10
468,7/16/25 13:25,Puff,652,667,683,2158,2130,2083,1527,1955,1741,2113,2173,26.06,48,"1,2,3,4,5,6,7,8",Toluene,15,10
469,7/16/25 13:25,Puff,663,634,676,2094,2194,2133,1658,1847,1753,2199,2144,22.64,51,"1,2,3,4,5,6,7,8",Toluene,15,10
470,7/16/25 13:25,Puff,673,669,620,2116,2135,2084,1574,1809,1692,2149,2141,26.44,51,"1,2,3,4,5,6,7,8",Toluene,15,10
471,7/16/25 13:25,Puff,610,613,649,2167,2098,2186,1660,2019,1840,2150,2187,26.22,51,"1,2,3,4,5,6,7,8",Toluene,15,10
472,7/16/25 13:25,Puff,631,618,661,2102,2155,2185,1633,1886,1760,2152,2107,22.71,51,"1,2,3,4,5,6,7,8",Toluene,15,10
473,7/16/25 13:25,Puff,676,649,619,2162,2173,2142,1591,1997,1794,2086,2139,25.64,50,"1,2,3,4,5,6,7,8",Toluene,15,10
474,7/16/25 13:25,Puff,625,634,662,2118,2102,2131,1553,1956,1755,2129,2117,22.68,50,"1,2,3,4,5,6,7,8",Toluene,15,10
475,7/16/25 13:25,Puff,628,686,632,2109,2178,2097,1572,1809,1691,2194,2152,27,49,"1,2,3,4,5,6,7,8",Toluene,15,10
476,7/16/25 13:25,Puff,665,618,621,2175,2112,2127,1525,1830,1678,2178,2120,23.2,50,"1,2,3,4,5,6,7,8",Toluene,15,10
477,7/16/25 13:25,Puff,641,644,611,2176,2197,2152,1580,1986,1783,2177,2178,23.47,48,"1,2,3,4,5,6,7,8",Toluene,15,10
478,7/16/25 13:25,Puff,650,638,668,2117,2191,2111,1654,1952,1803,2170,2095,24.96,50,"1,2,3,4,5,6,7,8",Toluene,15,10
479,7/16/25 13:25,Puff,685,649,655,2100,2095,2151,1603,1904,1754,2175,2088,24.63,51,"1,2,3,4,5,6,7,8",Toluene,15,10
480,7/16/25 13:25,Puff,668,615,686,2200,2117,2140,1579,1841,1710,2158,2151,22.68,50,"1,2,3,4,5,6,7,8",Toluene,15,10
481,7/16/25 13:25,Puff,660,689,684,2163,2128,2121,1642,1986,1814,2153,2096,26.4,50,"1,2,3,4,5,6,7,8",Toluene,15,10
482,7/16/25 13:25,Puff,659,628,687,2093,2165,2121,1505,1983,1744,2159,2131,23.25,48,"1,2,3,4,5,6,7,8",Toluene,15,10
483,7/16/25 13:25,Puff,621,662,676,2159,2196,2148,1551,1888,1720,2158,2157,23.38,49,"1,2,3,4,5,6,7,8",Toluene,15,10
484,7/16/25 13:25,Puff,678,686,657,2084,2087,2196,1570,2011,1791,2100,2160,23.07,49,"1,2,3,4,5,6,7,8",Toluene,15,10
485,7/16/25 13:25,Puff,637,618,611,2087,2107,2106,1542,2007,1775,2154,2111,25.5,49,"1,2,3,4,5,6,7,8",Toluene,15,10
486,7/16/25 13:25,Puff,681,660,625,2107,2080,2085,1517,1874,1696,2081,2090,26.88,48,"1,2,3,4,5,6,7,8",Toluene,15,10
487,7/16/25 13:25,Puff,659,649,613,2132,2132,2145,1578,1957,1768,2128,2091,27.14,51,"1,2,3,4,5,6,7,8",Toluene,15,10
488,7/16/25 13:26,Puff,654,615,645,2164,2083,2190,1663,1981,1822,2081,2183,25.41,51,"1,2,3,4,5,6,7,8",Toluene,15,10
489,7/16/25 13:26,Puff,625,657,634,2184,2193,2184,1573,1812,1693,2084,2137,24.47,48,"1,2,3,4,5,6,7,8",Toluene,15,10
490,7/16/25 13:26,Puff,660,622,641,2118,2086,2148,1600,2009,1805,2196,2128,24.77,51,"1,2,3,4,5,6,7,8",Toluene,15,10
491,7/16/25 13:26,Puff,651,682,673,2121,2089,2186,1665,2016,1841,2157,2163,23.94,51,"1,2,3,4,5,6,7,8",Toluene,15,10
492,7/16/25 13:26,Puff,618,666,689,2165,2165,2131,1500,1917,1709,2133,2145,26.11,51,"1,2,3,4,5,6,7,8",Toluene,15,10
493,7/16/25 13:26,Puff,650,641,677,2122,2163,2127,1633,2010,1822,2200,2172,22.82,51,"1,2,3,4,5,6,7,8",Toluene,15,10
494,7/16/25 13:26,Puff,635,663,648,2140,2129,2178,1554,1851,1703,2144,2129,22.93,49,"1,2,3,4,5,6,7,8",Toluene,15,10
495,7/16/25 13:26,Puff,685,613,619,2091,2143,2164,1594,1852,1723,2165,2104,25.32,51,"1,2,3,4,5,6,7,8",Toluene,15,10
496,7/16/25 13:26,Puff,653,653,649,2116,2166,2166,1519,1855,1687,2117,2168,26.26,51,"1,2,3,4,5,6,7,8",Toluene,15,10
497,7/16/25 13:26,Puff,624,629,679,2135,2087,2158,1597,1830,1714,2158,2132,25.2,50,"1,2,3,4,5,6,7,8",Toluene,15,10
498,7/16/25 13:26,Puff,671,659,635,2081,2154,2181,1516,1929,1723,2143,2189,24.49,49,"1,2,3,4,5,6,7,8",Toluene,15,10
499,7/16/25 13:26,Puff,630,631,650,2108,2179,2093,1521,1932,1727,2142,2103,24.49,49,"1,2,3,4,5,6,7,8",Toluene,15,10
500,7/16/25 13:26,Puff,668,624,656,2178,2162,2111,1629,1951,1790,2171,2129,26.49,48,"1,2,3,4,5,6,7,8",Toluene,15,10
501,7/16/25 13:26,Puff,674,640,618,2082,2149,2091,1582,1981,1782,2084,2193,23.27,49,"1,2,3,4,5,6,7,8",Toluene,15,10
502,7/16/25 13:26,Puff,613,635,644,2194,2146,2114,1593,1967,1780,2200,2153,26.04,49,"1,2,3,4,5,6,7,8",Toluene,15,10
503,7/16/25 13:26,Puff,678,640,648,2086,2145,2089,1525,1801,1663,2157,2174,24.71,49,"1,2,3,4,5,6,7,8",Toluene,15,10
504,7/16/25 13:26,Puff,680,662,660,2171,2172,2176,1574,1986,1780,2146,2088,26.32,50,"1,2,3,4,5,6,7,8",Toluene,15,10
505,7/16/25 13:26,Puff,666,631,616,2124,2093,2178,1508,2021,1765,2150,2160,26.02,49,"1,2,3,4,5,6,7,8",Toluene,15,10
506,7/16/25 13:26,Puff,648,632,679,2172,2131,2133,1599,1988,1794,2097,2099,26.02,48,"1,2,3,4,5,6,7,8",Toluene,15,10
507,7/16/25 13:26,Puff,665,681,633,2180,2137,2185,1655,1969,1812,2154,2083,24.28,51,"1,2,3,4,5,6,7,8",Toluene,15,10
508,7/16/25 13:26,Puff,631,636,660,2143,2185,2129,1605,1903,1754,2145,2133,23.08,49,"1,2,3,4,5,6,7,8",Toluene,15,10
509,7/16/25 13:26,Puff,677,686,637,2094,2132,2096,1643,1932,1788,2110,2093,23.13,48,"1,2,3,4,5,6,7,8",Toluene,15,10
510,7/16/25 13:26,Puff,670,647,651,2166,2107,2151,1535,1860,1698,2190,2175,24.06,49,"1,2,3,4,5,6,7,8",Toluene,15,10
511,7/16/25 13:26,Puff,627,682,615,2192,2193,2086,1665,1842,1754,2108,2122,25.21,51,"1,2,3,4,5,6,7,8",Toluene,15,10
512,7/16/25 13:27,Puff,637,674,620,2146,2176,2158,1617,1877,1747,2183,2100,24.75,48,"1,2,3,4,5,6,7,8",Toluene,15,10
513,7/16/25 13:27,Puff,635,629,673,2196,2136,2187,1562,1884,1723,2109,2159,27.18,51,"1,2,3,4,5,6,7,8",Toluene,15,10
514,7/16/25 13:27,Puff,669,676,635,2141,2099,2114,1572,2020,1796,2099,2135,25.86,48,"1,2,3,4,5,6,7,8",Toluene,15,10
515,7/16/25 13:27,Puff,635,622,628,2165,2194,2167,1571,1820,1696,2103,2190,24.95,49,"1,2,3,4,5,6,7,8",Toluene,15,10
516,7/16/25 13:27,Puff,663,655,668,2099,2173,2158,1515,1957,1736,2198,2156,23.33,49,"1,2,3,4,5,6,7,8",Toluene,15,10
517,7/16/25 13:27,Puff,619,634,678,2082,2103,2096,1669,1945,1807,2103,2086,22.7,49,"1,2,3,4,5,6,7,8",Toluene,15,10
518,7/16/25 13:27,Puff,610,621,625,2193,2149,2113,1662,1830,1746,2147,2100,27.47,50,"1,2,3,4,5,6,7,8",Toluene,15,10
519,7/16/25 13:27,Puff,653,633,682,2115,2145,2121,1531,1914,1723,2118,2167,27.7,49,"1,2,3,4,5,6,7,8",Toluene,15,10
520,7/16/25 13:27,Puff,678,672,638,2191,2121,2161,1567,1874,1721,2139,2096,25.69,51,"1,2,3,4,5,6,7,8",Toluene,15,10
521,7/16/25 13:27,Puff,643,659,655,2199,2188,2119,1662,1836,1749,2155,2165,26.3,49,"1,2,3,4,5,6,7,8",Toluene,15,10
522,7/16/25 13:27,Puff,645,645,644,2140,2167,2116,1550,1864,1707,2113,2197,24.63,50,"1,2,3,4,5,6,7,8",Toluene,15,10
523,7/16/25 13:27,Puff,690,640,658,2092,2080,2131,1674,1843,1759,2126,2169,26.37,49,"1,2,3,4,5,6,7,8",Toluene,15,10
524,7/16/25 13:27,Puff,630,616,633,2152,2088,2112,1538,1847,1693,2162,2194,24.78,50,"1,2,3,4,5,6,7,8",Toluene,15,10
525,7/16/25 13:27,Puff,651,686,645,2138,2187,2133,1676,2000,1838,2125,2105,25.65,48,"1,2,3,4,5,6,7,8",Toluene,15,10
526,7/16/25 13:27,Puff,632,687,625,2127,2081,2109,1551,1910,1731,2185,2186,22.85,50,"1,2,3,4,5,6,7,8",Toluene,15,10
527,7/16/25 13:27,Puff,642,636,634,2129,2171,2189,1674,1960,1817,2081,2171,24.34,48,"1,2,3,4,5,6,7,8",Toluene,15,10
528,7/16/25 13:27,Puff,688,670,683,2186,2161,2162,1524,2028,1776,2083,2191,27.38,49,"1,2,3,4,5,6,7,8",Toluene,15,10
529,7/16/25 13:27,Puff,644,677,653,2092,2166,2088,1657,1974,1816,2199,2090,25.46,49,"1,2,3,4,5,6,7,8",Toluene,15,10
530,7/16/25 13:27,Puff,674,656,682,2175,2083,2151,1594,1810,1702,2097,2083,24.33,50,"1,2,3,4,5,6,7,8",Toluene,15,10
